stock,start_date,stage
OGEN,2005-10-28,1.0
OGEN,2014-11-07,1.0
OGEN,2018-09-28,4.0
OGEN,2011-02-11,2.0
OGEN,2007-11-02,2.0
OGEN,2015-03-13,4.0
OGEN,2021-06-04,4.0
OGEN,2006-02-24,2.0
OGEN,2019-11-15,4.0
OGEN,2016-12-23,1.0
OGEN,2009-05-15,1.0
OGEN,2013-11-29,4.0
OGEN,2012-05-04,4.0
OGEN,2011-08-26,4.0
OGEN,2021-07-02,4.0
MKTX,2006-09-01,4.0
MKTX,2007-06-15,3.0
MKTX,2011-09-16,2.0
MKTX,2018-05-11,2.0
MKTX,2015-06-19,3.0
MKTX,2007-08-24,2.0
MKTX,2017-10-27,2.0
MKTX,2016-12-23,1.0
MKTX,2015-03-27,3.0
MKTX,2017-08-11,3.0
MKTX,2015-06-05,3.0
MKTX,2011-02-18,3.0
MKTX,2021-01-15,2.0
MKTX,2009-08-21,3.0
MKTX,2020-07-24,4.0
MKTX,2010-10-01,1.0
MKTX,2020-03-27,4.0
MKTX,2011-06-17,2.0
MKTX,2010-01-08,2.0
MKTX,2016-09-16,1.0
MCVT,2020-07-24,4.0
MCVT,2015-02-20,3.0
MCVT,2013-05-31,2.0
MCVT,2020-03-27,1.0
MCVT,2020-01-17,4.0
MCVT,2012-11-23,4.0
MCVT,2013-07-26,4.0
MCVT,2017-06-02,1.0
MCVT,2020-02-07,1.0
MCVT,2015-05-22,2.0
MCVT,2021-10-15,3.0
MCVT,2011-05-06,2.0
MCVT,2016-11-18,1.0
MCVT,2020-09-04,4.0
MCVT,2020-04-24,4.0
MCVT,2018-09-21,2.0
MCVT,2010-12-31,2.0
MCVT,2020-10-16,4.0
MCVT,2019-09-20,4.0
MCVT,2013-06-28,3.0
DSWL,2000-11-17,3.0
DSWL,1998-05-29,4.0
DSWL,2018-02-02,4.0
DSWL,2015-06-05,2.0
DSWL,2009-07-31,4.0
DSWL,2005-12-09,4.0
DSWL,2010-03-26,1.0
DSWL,2016-02-26,3.0
DSWL,2007-11-30,3.0
DSWL,1999-02-12,4.0
DSWL,2015-04-10,3.0
DSWL,2005-03-04,3.0
DSWL,1998-06-12,4.0
DSWL,2008-05-02,4.0
DSWL,2014-08-15,3.0
DSWL,2009-03-13,1.0
DSWL,2004-02-27,4.0
DSWL,2000-08-25,3.0
DSWL,2003-01-24,1.0
DSWL,1997-05-23,1.0
DNMR,2021-08-20,4.0
DNMR,2021-08-06,4.0
DNMR,2021-09-24,4.0
DNMR,2021-02-19,2.0
DNMR,2021-07-23,4.0
DNMR,2021-10-01,4.0
DNMR,2021-03-19,3.0
DNMR,2021-06-11,1.0
DNMR,2021-09-03,4.0
DNMR,2021-04-30,3.0
DNMR,2021-04-16,3.0
DNMR,2021-08-13,4.0
DNMR,2021-07-09,4.0
DNMR,2021-05-14,4.0
DNMR,2021-05-21,4.0
DNMR,2021-06-04,1.0
DNMR,2021-03-26,2.0
DNMR,2021-09-17,4.0
DNMR,2021-05-07,4.0
DNMR,2021-06-25,4.0
SJT,2017-12-01,4.0
SJT,1984-07-13,1.0
SJT,2020-03-20,2.0
SJT,1983-05-13,1.0
SJT,1983-12-23,4.0
SJT,2004-12-31,4.0
SJT,2013-12-06,4.0
SJT,2009-10-09,3.0
SJT,1988-10-28,4.0
SJT,2007-08-10,2.0
SJT,2009-01-09,3.0
SJT,1999-03-26,2.0
SJT,2019-10-04,2.0
SJT,1988-04-29,1.0
SJT,1999-12-31,4.0
SJT,2020-01-31,2.0
SJT,2001-11-23,3.0
SJT,1994-01-14,1.0
SJT,2019-12-20,3.0
SJT,2002-01-18,3.0
DEA,2020-07-31,4.0
DEA,2020-03-20,1.0
DEA,2019-07-26,1.0
DEA,2016-04-01,1.0
DEA,2020-01-31,1.0
DEA,2017-11-24,3.0
DEA,2019-02-15,1.0
DEA,2016-01-08,1.0
DEA,2018-03-09,3.0
DEA,2016-07-29,1.0
DEA,2016-05-13,1.0
DEA,2017-05-19,1.0
DEA,2017-05-12,1.0
DEA,2019-03-29,1.0
DEA,2018-08-17,3.0
DEA,2019-06-28,1.0
DEA,2015-12-11,1.0
DEA,2017-10-13,3.0
DEA,2015-11-20,1.0
DEA,2021-08-20,4.0
RM,2016-06-10,3.0
RM,2019-07-19,2.0
RM,2019-01-04,2.0
RM,2015-11-20,2.0
RM,2016-04-08,2.0
RM,2013-05-10,2.0
RM,2021-10-22,1.0
RM,2021-03-05,4.0
RM,2019-03-15,2.0
RM,2017-11-03,3.0
RM,2018-03-16,4.0
RM,2017-12-15,4.0
RM,2020-01-17,4.0
RM,2020-04-24,4.0
RM,2017-06-30,1.0
RM,2019-11-08,3.0
RM,2013-09-20,3.0
RM,2017-05-19,1.0
RM,2016-07-29,4.0
RM,2018-08-31,2.0
CSCO,2020-04-10,4.0
CSCO,1991-11-08,2.0
CSCO,2003-10-10,1.0
CSCO,2017-11-24,1.0
CSCO,2010-08-20,1.0
CSCO,2017-03-10,3.0
CSCO,2018-02-02,4.0
CSCO,2014-02-28,1.0
CSCO,1990-12-21,2.0
CSCO,2005-01-21,3.0
CSCO,2012-01-13,3.0
CSCO,2021-02-19,1.0
CSCO,2013-12-06,4.0
CSCO,1994-06-03,3.0
CSCO,2005-02-18,3.0
CSCO,2012-06-01,3.0
CSCO,1994-04-08,2.0
CSCO,2008-08-15,1.0
CSCO,1997-06-27,2.0
CSCO,2014-10-10,1.0
DSGR,1994-08-05,1.0
DSGR,2008-11-28,2.0
DSGR,1992-07-03,1.0
DSGR,1994-03-18,4.0
DSGR,2005-01-14,3.0
DSGR,1999-02-19,1.0
DSGR,2002-05-31,3.0
DSGR,2015-06-05,1.0
DSGR,1997-07-25,1.0
DSGR,2002-04-19,3.0
DSGR,1986-10-17,3.0
DSGR,2002-05-10,3.0
DSGR,2004-07-02,1.0
DSGR,1981-06-05,3.0
DSGR,1989-02-03,3.0
DSGR,1994-10-28,1.0
DSGR,2011-02-18,2.0
DSGR,2000-11-10,3.0
DSGR,2017-05-26,2.0
DSGR,1997-03-07,1.0
SBH,2008-10-24,2.0
SBH,2013-06-07,1.0
SBH,2013-11-29,1.0
SBH,2011-08-12,4.0
SBH,2019-02-08,2.0
SBH,2014-09-05,4.0
SBH,2017-08-18,1.0
SBH,2018-12-28,2.0
SBH,2021-09-17,4.0
SBH,2007-12-28,3.0
SBH,2010-07-30,3.0
SBH,2010-04-23,3.0
SBH,2009-01-23,3.0
SBH,2015-10-16,4.0
SBH,2018-04-20,1.0
SBH,2008-05-09,3.0
SBH,2009-05-29,3.0
SBH,2013-12-20,1.0
SBH,2009-09-04,2.0
SBH,2015-08-14,4.0
XELA,2021-07-30,4.0
XELA,2020-03-13,4.0
XELA,2019-10-11,4.0
XELA,2020-08-28,4.0
XELA,2017-07-14,4.0
XELA,2019-01-04,2.0
XELA,2016-08-05,2.0
XELA,2020-11-06,4.0
XELA,2018-10-26,2.0
XELA,2016-08-26,3.0
XELA,2018-08-17,3.0
XELA,2017-05-05,4.0
XELA,2019-03-29,4.0
XELA,2019-03-08,4.0
XELA,2019-11-08,4.0
XELA,2021-06-18,4.0
XELA,2016-12-16,4.0
XELA,2021-08-06,4.0
XELA,2018-07-13,3.0
XELA,2017-03-03,4.0
TAC,2020-06-12,3.0
TAC,2019-07-26,3.0
TAC,2012-08-17,4.0
TAC,2003-02-14,3.0
TAC,2016-04-29,4.0
TAC,2014-02-07,1.0
TAC,2021-05-14,1.0
TAC,2019-02-15,2.0
TAC,2008-02-01,1.0
TAC,2012-10-12,4.0
TAC,2018-09-21,1.0
TAC,2017-05-26,3.0
TAC,2011-04-01,1.0
TAC,2005-07-08,2.0
TAC,2013-03-15,1.0
TAC,2003-11-21,3.0
TAC,2005-04-22,2.0
TAC,2021-08-13,1.0
TAC,2016-04-01,4.0
TAC,2019-05-10,3.0
WDC,1986-11-21,1.0
WDC,1982-11-26,2.0
WDC,1989-06-23,4.0
WDC,1979-07-27,4.0
WDC,2005-12-09,3.0
WDC,1990-07-27,3.0
WDC,1997-01-24,4.0
WDC,1994-05-20,2.0
WDC,1988-09-23,4.0
WDC,1986-07-18,1.0
WDC,2020-09-18,4.0
WDC,1993-07-23,3.0
WDC,2020-02-28,1.0
WDC,1989-03-24,1.0
WDC,1980-01-11,1.0
WDC,2010-08-13,3.0
WDC,1980-05-02,4.0
WDC,1998-12-18,1.0
WDC,2005-10-21,2.0
WDC,1993-10-22,1.0
H,2020-08-14,1.0
H,2018-03-30,4.0
H,2020-12-04,2.0
H,2013-02-01,3.0
H,2020-11-13,2.0
H,2014-11-07,1.0
H,2010-10-22,1.0
H,2014-02-21,1.0
H,2021-02-19,3.0
H,2014-03-07,1.0
H,2011-08-19,1.0
H,2018-07-13,4.0
H,2015-07-03,1.0
H,2018-11-30,2.0
H,2020-03-13,3.0
H,2017-12-29,3.0
H,2019-11-08,3.0
H,2016-07-01,3.0
H,2010-07-30,1.0
H,2017-12-08,3.0
AZEK,2021-07-23,3.0
AZEK,2021-04-23,2.0
AZEK,2021-08-20,3.0
AZEK,2021-04-16,2.0
AZEK,2021-06-25,2.0
AZEK,2021-07-16,2.0
AZEK,2021-03-12,2.0
AZEK,2021-09-10,3.0
AZEK,2021-04-09,2.0
AZEK,2021-06-04,2.0
AZEK,2021-03-05,2.0
AZEK,2021-07-30,3.0
AZEK,2021-06-18,2.0
AZEK,2021-08-06,3.0
AZEK,2021-08-27,3.0
AZEK,2021-05-07,2.0
AZEK,2021-04-02,2.0
AZEK,2021-07-02,2.0
AZEK,2021-10-08,2.0
AZEK,2021-10-22,2.0
RCKY,2013-05-03,3.0
RCKY,2005-09-30,4.0
RCKY,1996-08-16,4.0
RCKY,2019-01-18,2.0
RCKY,2002-09-13,1.0
RCKY,2004-06-18,4.0
RCKY,2011-12-30,1.0
RCKY,1996-04-19,4.0
RCKY,2004-07-23,4.0
RCKY,2014-04-11,4.0
RCKY,2008-04-11,4.0
RCKY,2008-11-28,2.0
RCKY,1997-07-18,3.0
RCKY,2020-05-29,4.0
RCKY,2009-03-13,2.0
RCKY,2011-08-26,3.0
RCKY,2001-01-12,2.0
RCKY,1996-04-05,4.0
RCKY,2008-09-26,1.0
RCKY,2011-08-19,3.0
NOA,2020-01-10,3.0
NOA,2016-04-01,2.0
NOA,2016-03-04,2.0
NOA,2010-01-08,4.0
NOA,2015-06-05,3.0
NOA,2018-06-15,4.0
NOA,2021-02-12,2.0
NOA,2014-10-17,2.0
NOA,2010-03-26,4.0
NOA,2012-07-06,3.0
NOA,2020-05-15,4.0
NOA,2015-03-20,3.0
NOA,2018-06-01,4.0
NOA,2009-07-31,4.0
NOA,2018-02-23,4.0
NOA,2012-09-28,4.0
NOA,2013-09-20,4.0
NOA,2013-11-29,4.0
NOA,2019-10-25,3.0
NOA,2018-09-14,2.0
EMX,2021-02-12,1.0
EMX,2010-05-21,4.0
EMX,2014-07-18,2.0
EMX,2019-06-14,4.0
EMX,2017-09-01,3.0
EMX,2020-06-19,1.0
EMX,2019-11-01,4.0
EMX,2018-03-09,3.0
EMX,2020-07-17,4.0
EMX,2021-03-12,1.0
EMX,2012-12-28,1.0
EMX,2020-03-27,4.0
EMX,2017-11-24,2.0
EMX,2009-12-25,1.0
EMX,2017-07-07,3.0
EMX,2011-03-11,4.0
EMX,2009-10-09,4.0
EMX,2016-08-19,2.0
EMX,2012-10-12,1.0
EMX,2014-04-25,2.0
ZNTL,2021-08-27,4.0
ZNTL,2021-06-11,3.0
ZNTL,2021-07-30,4.0
ZNTL,2021-07-23,3.0
ZNTL,2021-02-26,4.0
ZNTL,2021-01-15,4.0
ZNTL,2021-01-01,4.0
ZNTL,2021-04-09,2.0
ZNTL,2021-03-12,1.0
ZNTL,2021-06-18,3.0
ZNTL,2021-03-26,2.0
ZNTL,2021-04-02,2.0
ZNTL,2021-03-05,1.0
ZNTL,2021-08-13,4.0
ZNTL,2021-09-10,4.0
ZNTL,2021-06-25,3.0
ZNTL,2021-09-03,4.0
ZNTL,2021-04-16,2.0
ZNTL,2021-10-08,4.0
ZNTL,2021-09-24,4.0
VTAK,2020-12-04,4.0
VTAK,2019-08-23,4.0
VTAK,2020-10-30,4.0
VTAK,2021-10-01,4.0
VTAK,2020-03-06,4.0
VTAK,2019-09-06,4.0
VTAK,2021-08-27,4.0
VTAK,2021-02-19,4.0
VTAK,2020-04-10,4.0
VTAK,2021-07-30,4.0
VTAK,2020-09-18,4.0
VTAK,2019-11-29,4.0
VTAK,2019-06-21,4.0
VTAK,2020-05-22,4.0
VTAK,2019-11-08,4.0
VTAK,2020-05-08,4.0
VTAK,2019-10-18,4.0
VTAK,2020-05-29,4.0
VTAK,2020-08-07,4.0
VTAK,2021-01-29,4.0
CHR,2021-02-19,4.0
CHR,2020-06-26,2.0
CHR,2020-10-23,2.0
CHR,2020-05-29,2.0
CHR,2021-09-10,4.0
CHR,2021-07-16,4.0
CHR,2020-02-21,4.0
CHR,2020-09-11,2.0
CHR,2021-04-09,4.0
CHR,2020-10-16,2.0
CHR,2020-06-19,2.0
CHR,2020-12-18,4.0
CHR,2021-03-12,4.0
CHR,2020-05-15,1.0
CHR,2021-10-22,4.0
CHR,2021-02-12,4.0
CHR,2020-08-21,2.0
CHR,2020-04-24,4.0
CHR,2020-01-17,4.0
CHR,2019-09-20,4.0
KNSA,2021-03-12,1.0
KNSA,2021-07-02,2.0
KNSA,2019-10-25,1.0
KNSA,2020-10-23,2.0
KNSA,2021-08-20,3.0
KNSA,2021-04-02,1.0
KNSA,2019-03-15,4.0
KNSA,2021-08-13,3.0
KNSA,2020-01-10,4.0
KNSA,2021-03-19,1.0
KNSA,2020-10-09,2.0
KNSA,2020-10-30,2.0
KNSA,2019-11-15,4.0
KNSA,2020-02-14,4.0
KNSA,2019-05-24,4.0
KNSA,2021-05-07,3.0
KNSA,2019-09-20,4.0
KNSA,2019-05-03,4.0
KNSA,2021-01-08,4.0
KNSA,2021-06-04,2.0
AGM,1999-03-26,2.0
AGM,1999-04-23,2.0
AGM,2015-11-06,3.0
AGM,2006-04-21,1.0
AGM,2002-02-15,4.0
AGM,1998-10-23,2.0
AGM,1995-12-29,3.0
AGM,2007-09-28,3.0
AGM,2001-05-25,4.0
AGM,2017-11-17,1.0
AGM,2015-04-10,2.0
AGM,2001-01-05,4.0
AGM,1994-11-04,2.0
AGM,2002-01-25,4.0
AGM,2013-12-13,1.0
AGM,2000-01-21,3.0
AGM,2001-12-07,3.0
AGM,2008-11-07,2.0
AGM,2021-10-15,2.0
AGM,1998-05-15,4.0
FAF,2013-01-18,3.0
FAF,2018-05-04,1.0
FAF,2013-03-22,3.0
FAF,2021-10-08,1.0
FAF,2020-02-21,4.0
FAF,2021-07-09,1.0
FAF,2012-07-20,1.0
FAF,2018-10-12,1.0
FAF,2013-08-09,3.0
FAF,2020-01-24,4.0
FAF,2017-12-29,1.0
FAF,2016-02-19,3.0
FAF,2013-02-08,3.0
FAF,2013-05-17,3.0
FAF,2017-08-11,1.0
FAF,2018-08-10,1.0
FAF,2014-08-01,1.0
FAF,2012-03-09,1.0
FAF,2016-07-15,3.0
FAF,2019-02-22,2.0
HTBI,2020-10-09,1.0
HTBI,2015-02-20,3.0
HTBI,2020-05-15,4.0
HTBI,2016-10-07,3.0
HTBI,2015-01-30,3.0
HTBI,2017-01-13,3.0
HTBI,2020-04-10,4.0
HTBI,2017-05-26,1.0
HTBI,2020-07-17,4.0
HTBI,2015-10-09,3.0
HTBI,2019-07-12,3.0
HTBI,2017-08-18,1.0
HTBI,2020-03-27,4.0
HTBI,2015-09-18,3.0
HTBI,2016-10-28,3.0
HTBI,2018-07-27,4.0
HTBI,2014-02-28,1.0
HTBI,2019-04-05,2.0
HTBI,2016-04-29,3.0
HTBI,2015-12-04,3.0
FNF,2007-11-23,1.0
FNF,2012-05-18,3.0
FNF,2014-04-25,1.0
FNF,2010-04-30,1.0
FNF,2013-12-27,4.0
FNF,2017-03-03,1.0
FNF,2008-02-22,1.0
FNF,2017-06-09,2.0
FNF,2015-07-17,3.0
FNF,2012-02-10,3.0
FNF,2008-08-01,1.0
FNF,2013-04-26,3.0
FNF,2006-09-22,4.0
FNF,2013-05-31,3.0
FNF,2010-11-19,2.0
FNF,2015-06-26,2.0
FNF,2019-11-08,3.0
FNF,2018-05-11,4.0
FNF,2021-01-15,1.0
FNF,2015-08-14,3.0
PRGS,1995-05-05,3.0
PRGS,2020-03-27,1.0
PRGS,2000-03-17,3.0
PRGS,2018-08-03,1.0
PRGS,2015-07-03,1.0
PRGS,1999-10-29,2.0
PRGS,2018-07-06,4.0
PRGS,2014-12-26,1.0
PRGS,2019-10-04,1.0
PRGS,2003-10-24,3.0
PRGS,2001-09-14,3.0
PRGS,2014-04-04,1.0
PRGS,2008-07-25,3.0
PRGS,2012-08-03,1.0
PRGS,1999-01-29,1.0
PRGS,2001-01-05,1.0
PRGS,2021-01-29,1.0
PRGS,2013-09-06,4.0
PRGS,2019-08-23,1.0
PRGS,1999-03-12,1.0
HAE,2021-02-05,3.0
HAE,2010-12-24,3.0
HAE,2018-02-02,4.0
HAE,2005-01-07,1.0
HAE,1999-08-20,3.0
HAE,1994-03-18,1.0
HAE,2018-03-02,4.0
HAE,2021-04-30,3.0
HAE,2015-06-12,3.0
HAE,2021-10-08,3.0
HAE,1993-09-10,3.0
HAE,1994-02-18,1.0
HAE,1999-12-10,4.0
HAE,2004-04-30,3.0
HAE,2014-08-29,3.0
HAE,2017-05-19,2.0
HAE,2015-11-20,2.0
HAE,2021-09-24,3.0
HAE,2013-12-27,1.0
HAE,1995-05-26,1.0
PAYC,2019-11-15,4.0
PAYC,2021-02-05,4.0
PAYC,2018-10-05,2.0
PAYC,2016-04-08,3.0
PAYC,2020-08-28,1.0
PAYC,2020-09-25,1.0
PAYC,2015-05-01,2.0
PAYC,2020-09-04,1.0
PAYC,2018-11-09,2.0
PAYC,2015-07-24,2.0
PAYC,2015-03-06,2.0
PAYC,2021-07-23,4.0
PAYC,2019-03-15,3.0
PAYC,2016-09-02,3.0
PAYC,2020-04-24,4.0
PAYC,2015-09-18,2.0
PAYC,2018-03-02,1.0
PAYC,2017-04-14,2.0
PAYC,2016-12-16,2.0
PAYC,2018-07-20,3.0
PLUG,2008-02-22,4.0
PLUG,2016-04-29,4.0
PLUG,2009-01-02,2.0
PLUG,2003-12-05,4.0
PLUG,2002-12-06,1.0
PLUG,2016-12-09,4.0
PLUG,2019-05-03,1.0
PLUG,2008-08-22,4.0
PLUG,2021-02-05,4.0
PLUG,2014-11-14,4.0
PLUG,2002-04-19,3.0
PLUG,2004-05-07,4.0
PLUG,2013-03-29,4.0
PLUG,2008-07-04,4.0
PLUG,2004-08-06,4.0
PLUG,2011-06-10,1.0
PLUG,2002-10-25,4.0
PLUG,2012-04-06,3.0
PLUG,2013-05-17,4.0
PLUG,2009-08-28,4.0
HTLD,1989-03-10,2.0
HTLD,2001-01-26,1.0
HTLD,2007-02-02,1.0
HTLD,2006-02-24,1.0
HTLD,2018-02-23,1.0
HTLD,2000-01-07,2.0
HTLD,1990-02-16,2.0
HTLD,2006-09-29,4.0
HTLD,1993-06-11,1.0
HTLD,2015-09-11,1.0
HTLD,2010-03-12,1.0
HTLD,2015-06-26,1.0
HTLD,2006-05-05,1.0
HTLD,2013-09-13,4.0
HTLD,2009-03-13,1.0
HTLD,2019-02-22,1.0
HTLD,2018-02-16,1.0
HTLD,2000-12-29,4.0
HTLD,1992-02-28,3.0
HTLD,1995-08-18,3.0
WTRG,1984-10-26,2.0
WTRG,2002-01-04,1.0
WTRG,1989-06-23,1.0
WTRG,1992-04-24,1.0
WTRG,2009-01-23,3.0
WTRG,2004-12-24,1.0
WTRG,1987-09-18,1.0
WTRG,1994-08-19,3.0
WTRG,2020-11-13,1.0
WTRG,2021-07-02,4.0
WTRG,2008-10-17,3.0
WTRG,1981-09-18,3.0
WTRG,2016-04-15,1.0
WTRG,1983-01-14,1.0
WTRG,1996-04-26,3.0
WTRG,2002-03-22,1.0
WTRG,1983-05-13,3.0
WTRG,1995-08-11,3.0
WTRG,1987-12-18,1.0
WTRG,2007-01-05,3.0
WIX,2016-07-08,2.0
WIX,2016-01-15,2.0
WIX,2014-09-19,2.0
WIX,2020-07-24,4.0
WIX,2018-08-24,2.0
WIX,2015-08-21,3.0
WIX,2017-03-03,2.0
WIX,2017-01-06,2.0
WIX,2018-10-19,2.0
WIX,2014-08-08,2.0
WIX,2017-05-19,2.0
WIX,2015-09-25,4.0
WIX,2015-01-23,2.0
WIX,2016-03-11,2.0
WIX,2015-04-03,2.0
WIX,2019-05-24,1.0
WIX,2019-04-05,4.0
WIX,2016-12-23,1.0
WIX,2018-03-16,2.0
WIX,2019-08-16,4.0
LFLY,2020-12-11,4.0
LFLY,2020-10-09,4.0
LFLY,2021-04-16,4.0
LFLY,2021-10-08,4.0
LFLY,2021-10-01,4.0
LFLY,2021-08-06,1.0
LFLY,2020-12-25,4.0
LFLY,2020-09-04,4.0
LFLY,2020-11-13,4.0
LFLY,2021-08-27,4.0
LFLY,2021-03-26,4.0
LFLY,2020-09-25,4.0
LFLY,2020-10-02,4.0
LFLY,2021-06-04,4.0
LFLY,2021-01-01,4.0
LFLY,2021-08-13,1.0
LFLY,2021-04-30,4.0
LFLY,2020-09-18,4.0
LFLY,2021-02-05,4.0
LFLY,2021-09-24,4.0
GLAD,2011-09-02,1.0
GLAD,2016-10-21,4.0
GLAD,2004-03-19,1.0
GLAD,2021-10-01,1.0
GLAD,2005-01-14,1.0
GLAD,2012-06-01,1.0
GLAD,2010-09-24,1.0
GLAD,2019-11-01,3.0
GLAD,2007-05-04,1.0
GLAD,2016-11-18,4.0
GLAD,2003-08-08,3.0
GLAD,2007-04-27,1.0
GLAD,2005-02-11,1.0
GLAD,2013-06-14,1.0
GLAD,2006-11-24,4.0
GLAD,2018-10-26,2.0
GLAD,2005-07-15,4.0
GLAD,2019-04-26,2.0
GLAD,2009-05-01,4.0
GLAD,2016-06-10,3.0
DEI,2014-10-10,3.0
DEI,2015-06-19,3.0
DEI,2017-01-06,3.0
DEI,2013-11-29,3.0
DEI,2018-05-11,4.0
DEI,2016-11-11,3.0
DEI,2010-07-30,3.0
DEI,2015-04-10,3.0
DEI,2015-12-04,3.0
DEI,2014-10-17,3.0
DEI,2008-03-21,2.0
DEI,2021-05-14,1.0
DEI,2010-11-12,3.0
DEI,2018-01-05,4.0
DEI,2017-03-10,3.0
DEI,2019-04-26,3.0
DEI,2009-04-24,3.0
DEI,2008-03-07,2.0
DEI,2019-07-12,3.0
DEI,2012-07-06,3.0
IQV,2021-08-13,4.0
IQV,2016-11-11,3.0
IQV,2021-09-10,1.0
IQV,2018-01-26,4.0
IQV,2021-10-15,1.0
IQV,2016-10-21,3.0
IQV,2016-03-04,3.0
IQV,2019-10-04,3.0
IQV,2016-05-06,3.0
IQV,2019-11-01,3.0
IQV,2018-05-25,1.0
IQV,2014-12-05,3.0
IQV,2021-09-17,1.0
IQV,2018-03-09,4.0
IQV,2019-02-15,2.0
IQV,2020-07-10,1.0
IQV,2021-01-22,1.0
IQV,2020-10-02,1.0
IQV,2016-06-24,2.0
IQV,2018-02-02,4.0
RDY,2004-05-21,3.0
RDY,2013-03-22,3.0
RDY,2012-02-17,1.0
RDY,2008-02-15,2.0
RDY,2013-09-20,4.0
RDY,2014-11-14,1.0
RDY,2004-01-30,2.0
RDY,2009-03-20,3.0
RDY,2009-05-08,4.0
RDY,2002-11-22,1.0
RDY,2002-03-22,4.0
RDY,2014-01-31,4.0
RDY,2007-08-31,2.0
RDY,2016-01-29,4.0
RDY,2013-04-05,3.0
RDY,2007-08-24,2.0
RDY,2020-01-17,4.0
RDY,2012-06-29,1.0
RDY,2017-06-23,1.0
RDY,2010-06-11,1.0
CPRI,2020-03-20,4.0
CPRI,2016-08-26,4.0
CPRI,2015-12-04,2.0
CPRI,2013-07-26,4.0
CPRI,2015-04-17,4.0
CPRI,2015-07-10,2.0
CPRI,2017-12-01,1.0
CPRI,2021-04-02,4.0
CPRI,2021-07-23,2.0
CPRI,2012-09-28,4.0
CPRI,2013-09-27,4.0
CPRI,2017-03-31,4.0
CPRI,2014-11-28,4.0
CPRI,2016-01-29,3.0
CPRI,2015-12-18,2.0
CPRI,2016-08-12,3.0
CPRI,2012-11-23,4.0
CPRI,2020-02-14,4.0
CPRI,2020-05-29,4.0
CPRI,2020-01-17,3.0
ESE,2007-09-28,3.0
ESE,1998-03-06,2.0
ESE,1993-02-26,4.0
ESE,2016-06-10,3.0
ESE,2008-08-29,1.0
ESE,1992-06-26,4.0
ESE,2014-07-11,2.0
ESE,2003-05-30,2.0
ESE,2014-12-12,2.0
ESE,1998-02-27,2.0
ESE,2007-07-13,3.0
ESE,2006-10-27,4.0
ESE,1997-05-16,2.0
ESE,2005-04-15,1.0
ESE,2012-11-30,1.0
ESE,2011-04-22,4.0
ESE,1991-08-23,3.0
ESE,2017-07-28,3.0
ESE,1992-02-21,3.0
ESE,2019-09-06,4.0
CDXS,2021-08-13,4.0
CDXS,2016-12-23,2.0
CDXS,2021-08-20,4.0
CDXS,2016-09-30,2.0
CDXS,2014-10-03,2.0
CDXS,2021-03-05,4.0
CDXS,2013-02-22,2.0
CDXS,2016-04-01,2.0
CDXS,2017-02-03,2.0
CDXS,2020-03-06,4.0
CDXS,2014-07-25,3.0
CDXS,2020-07-10,4.0
CDXS,2014-01-17,4.0
CDXS,2013-06-07,3.0
CDXS,2014-10-31,2.0
CDXS,2020-10-30,4.0
CDXS,2012-12-14,2.0
CDXS,2019-12-20,4.0
CDXS,2015-11-13,2.0
CDXS,2012-12-28,2.0
FDP,1998-09-11,4.0
FDP,2021-04-02,1.0
FDP,2005-12-02,3.0
FDP,2010-09-17,1.0
FDP,2013-11-08,3.0
FDP,2007-01-12,4.0
FDP,2010-07-02,1.0
FDP,2012-10-12,1.0
FDP,2019-07-05,3.0
FDP,2019-09-13,3.0
FDP,2016-07-22,4.0
FDP,2000-09-08,3.0
FDP,2013-08-23,3.0
FDP,2002-12-13,3.0
FDP,2007-01-05,4.0
FDP,2011-04-15,1.0
FDP,2006-05-26,4.0
FDP,2002-08-02,3.0
FDP,2007-07-20,2.0
FDP,2006-01-06,2.0
GNK,2015-06-26,2.0
GNK,2020-02-07,2.0
GNK,2020-10-16,4.0
GNK,2018-08-03,1.0
GNK,2019-09-27,3.0
GNK,2018-07-13,1.0
GNK,2016-12-02,4.0
GNK,2017-03-24,4.0
GNK,2020-07-24,4.0
GNK,2021-06-04,1.0
GNK,2016-01-22,3.0
GNK,2016-02-26,2.0
GNK,2017-09-15,2.0
GNK,2020-09-11,4.0
GNK,2020-06-19,4.0
GNK,2016-11-25,4.0
GNK,2018-04-06,4.0
GNK,2015-09-25,3.0
GNK,2018-03-02,4.0
GNK,2017-02-03,4.0
ORIC,2021-09-17,3.0
ORIC,2021-05-21,2.0
ORIC,2021-04-09,2.0
ORIC,2021-03-19,2.0
ORIC,2021-07-02,2.0
ORIC,2021-02-12,3.0
ORIC,2021-01-15,3.0
ORIC,2021-07-09,2.0
ORIC,2021-08-13,3.0
ORIC,2021-04-23,2.0
ORIC,2021-07-30,3.0
ORIC,2021-08-06,3.0
ORIC,2021-06-11,2.0
ORIC,2021-01-22,3.0
ORIC,2021-04-30,2.0
ORIC,2021-06-25,2.0
ORIC,2021-10-01,3.0
ORIC,2021-03-05,2.0
ORIC,2021-08-27,3.0
ORIC,2021-03-12,2.0
THC,1991-03-01,4.0
THC,2003-04-11,1.0
THC,1983-07-01,4.0
THC,1987-12-04,3.0
THC,2005-06-17,4.0
THC,1992-05-29,3.0
THC,2010-03-05,1.0
THC,1991-04-05,4.0
THC,1996-08-23,4.0
THC,2004-01-02,4.0
